"","sampleID","percent_aquatic_pa","percent_aquatic_ra","num_fam","parental_investment_proj","band","species","location","site","nest","year","age","sex","capture_date","cap_doy","cap_num","age.1","age_nestad","mass","bhead","fwing","sseries_type","cort1_raw","cort1_correct","glucose1","buty","cort2_raw","cort2_correct","glucose2","inject1_type","inject1_dose","inject2_type","inject2_dose","cort3_raw","cort3_correct","glucose3","fate","micro_nb","blood_nb","bolus_nb","lifetag_nb","Notes","site_box_year","Nest_Experiment","Nest_Treatment","Day6_Brood_Mass","Brood_Size_Day6","avg_day6_mass","exp_treat","TotalReads"
"79","P19N022",0.466666666666667,0.93020022246941,15,"no","272107217","TRES","Ithaca","Unit_2","116","2019","Adult","F","5/26/19","146","1","ASY","Adult",23.5,29.9,117,"B_S_D",1.38,1.46,215,NA,15.01,15.88,241,"Dex",11,"",NA,8.07,8.53,305,"","M19N025","190029","","","","Unit_2_116_2019","Color_Stress","Cont_Con",58,5,11.6,"Color_Stress_Cont_Con",3596
"80","P19N023",0.461538461538462,0.180487804878049,13,"yes","263114113","TRES","Ithaca","Unit_4","94","2019","Adult","F","5/26/19","146","1","ASY","Adult",24,28.1,118,"B_S_D",0,0.47,NA,NA,25.51,26.97,NA,"Dex",11,"",NA,8.38,8.86,NA,"","M19N026","190030","","61341E4C","Old PIT tag removed to put on life tag. Microbiome swab not inserted fully.","Unit_4_94_2019","Light","Light_Control",64.85,5,12.97,"Light_Light_Control",205
"81","P19N024",0.5,0.568201771889217,12,"yes","240134898","TRES","Ithaca","Unit_4","97","2019","Adult","F","5/26/19","146","1","ASY","Adult",24.5,27.5,113,"B_S_D",2.41,2.55,NA,NA,42.66,45.11,NA,"Dex",11.5,"",NA,15.44,16.32,NA,"","M19N027","190031","","61336119","Old PIT tag removed to put on life tag with glued new PIT tag.","Unit_4_97_2019","Light","Light",67.27,5,13.454,"Light_Light",12529
"82","P19N025",0.285714285714286,0.0117021276595745,7,"no","212110285","TRES","Ithaca","Unit_1","335","2019","Adult","F","5/26/19","146","1","ASY","Adult",25,28.8,115,"B_S",1.6,0.47,NA,NA,21.54,22.78,NA,"",NA,"",NA,NA,NA,NA,"","M19N030","190034","","","","Unit_1_335_2019","","Control",NA,NA,NA,"Control",10340
"83","P19N026",0.545454545454545,0.987709212426723,11,"yes","272106655","TRES","Ithaca","Turkey_Hill","3","2019","Adult","F","5/27/19","147","1","ASY","Adult",22,31.5,123,"B_S_D",4.11,4.35,NA,NA,47.82,50.58,NA,"Dex",10,"",NA,11.35,12,NA,"","M19N031","190035","","6134617F","egg photo","Turkey_Hill_3_2019","Light","Light",65.25,5,13.05,"Light_Light",35311
"84","P19N027",0.555555555555556,0.999386578333947,9,"yes","278172401","TRES","Ithaca","Turkey_Hill","106","2019","Adult","F","5/27/19","147","1","ASY","Adult",23,27.4,115,"B_S_D",0.37,0.47,NA,NA,27.33,28.91,NA,"Dex",10.5,"",NA,6.65,7.03,NA,"","M19N032","190036","","61340066","egg photo, wing photo","Turkey_Hill_106_2019","Light","Light",48.91,5,9.782,"Light_Light",8151
"85","P19N028",0.5,0.786191024165708,8,"no","281128403","TRES","Ithaca","Unit_2","94","2019","Adult","F","5/27/19","147","1","SY","Adult",22,28.4,112,"B_S_D",0.4,0.47,194,NA,16.37,17.31,233,"Dex",10,"",NA,8.29,8.77,253,"","M19N033","190037","","","","Unit_2_94_2019","Color_Stress","Pred_Con",73,6,12.1666666666667,"Color_Stress_Pred_Con",4345
"86","P19N029",0.8,0.928571428571429,5,"no","88004570","TRES","Ithaca","Unit_2","121","2019","Adult","F","5/27/19","147","2","ASY","Adult",23,NA,NA,"B_S_D",0.37,0.47,213,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"","M19N034","190038","","","","Unit_2_121_2019","Color_Stress","Cont_Dul",8,1,8,"Color_Stress_Cont_Dul",56
"87","P19N030",0.888888888888889,0.960522696011004,9,"no","278172100","TRES","Ithaca","Unit_1","437","2019","Adult","F","5/27/19","147","1","SY","Adult",23.5,28.6,113,"B_S",0.86,0.91,NA,NA,51.33,54.28,NA,"",NA,"",NA,NA,NA,NA,"","M19N035","190039","","","","Unit_1_437_2019","","Control",NA,NA,NA,"Control",14540
"88","P19N031",1,1,3,"no","262125490","TRES","Ithaca","Unit_1","311","2019","Adult","F","5/27/19","147","1","ASY","Adult",23,27.8,120,"B_S",NA,0.47,NA,NA,9.69,10.25,NA,"",NA,"",NA,NA,NA,NA,"","M19N036","190040","","","","Unit_1_311_2019","","Control",NA,NA,NA,"Control",31
"89","P19N032",0.833333333333333,0.887544802867384,6,"no","232146942","TRES","Ithaca","Unit_1","423","2019","Adult","F","5/27/19","147","1","ASY","Adult",21,29.1,117,"B_S",0.2,0.47,NA,NA,22.27,23.55,NA,"",NA,"",NA,NA,NA,NA,"","M19N037","190041","","","","Unit_1_423_2019","","Control",NA,NA,NA,"Control",4464
"90","P19N033",0.714285714285714,0.999899924943708,7,"no","212110288","TRES","Ithaca","Unit_1","338","2019","Adult","F","5/27/19","147","1","ASY","Adult",21,27.8,116,"B_S",0.2,1.32,NA,NA,31.84,33.67,NA,"",NA,"",NA,NA,NA,NA,"","M19N038","190042","","","","Unit_1_338_2019","","Control",NA,NA,NA,"Control",19985
"91","P19N034",0.5,0.666666666666667,4,"no","272107698","TRES","Ithaca","Unit_2","122","2019","Adult","F","5/28/19","148","1","ASY","Adult",22,28.5,118,"B_S_D",6.78,7.17,204,NA,33.14,35.05,217,"Dex",10,"",NA,9.85,10.41,230,"","M19N039","190043","","","","Unit_2_122_2019","Color_Stress","Pred_Con",64,5,12.8,"Color_Stress_Pred_Con",6
"92","P19N036",0.6,0.894736842105263,5,"no","278171869","TRES","Ithaca","Unit_2","8","2019","Adult","F","5/28/19","148","1","SY","Adult",22,29.2,109,"B_S_D",4.81,5.09,189,NA,74.66,78.96,232,"Dex",10,"",NA,11.32,11.97,198,"","M19N041","190045","","","","Unit_2_8_2019","Color_Stress","Pred_Dul",NA,NA,NA,"Color_Stress_Pred_Dul",19
"93","P19N037",1,1,1,"no","88004754","TRES","Ithaca","Unit_2","29","2019","Adult","F","5/28/19","148","1","ASY","Adult",23.5,28.1,120,"B_S_D",1.56,1.11,208,NA,32.23,34.08,300,"Dex",11,"",NA,0.5,0.53,304,"","M19N042","190046","","","","Unit_2_29_2019","Color_Stress","Pred_Dul",36,3,12,"Color_Stress_Pred_Dul",10
"94","P19N038",0.416666666666667,0.986589925515942,12,"no","278172147","TRES","Ithaca","Unit_2","101","2019","Adult","F","5/28/19","148","2","ASY","Adult",21.5,NA,NA,"B_S_D",7.84,8.29,215,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"","M19N044","190048","","","","Unit_2_101_2019","Color_Stress","Pred_Dul",52,5,10.4,"Color_Stress_Pred_Dul",67934
"95","P19N039",1,1,2,"no","272106822","TRES","Ithaca","Unit_2","68","2019","Adult","F","5/28/19","148","2","ASY","Adult",21,NA,NA,"B_S_D",4.68,4.95,245,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"","M19N045","190049","","","","Unit_2_68_2019","Color_Stress","Cont_Dul",71,6,11.8333333333333,"Color_Stress_Cont_Dul",10
"96","P19N040",0.555555555555556,0.981283422459893,9,"yes","272107599","TRES","Ithaca","Unit_4","80","2019","Adult","F","5/28/19","148","1","ASY","Adult",25,27.4,121,"B_S_D",0.79,0.83,NA,NA,85.56,90.48,NA,"Dex",11.5,"",NA,23.22,24.56,NA,"","M19N047","190051","","61342D00","Ibutton, egg photo","Unit_4_80_2019","Light","Light",72.86,6,12.1433333333333,"Light_Light",374
"97","P19N041",0.411764705882353,0.991940203223919,17,"no","281128701","TRES","Ithaca","Unit_1","105","2019","Adult","F","5/28/19","148","1","SY","Adult",22.5,28.8,114,"B_S_D",2.11,2.23,196,NA,26.68,28.22,217,"Dex",10.5,"",NA,13.15,13.9,204,"","M19N048","190052","","","","Unit_1_105_2019","Color_Stress","Pred_Dul",65,5,13,"Color_Stress_Pred_Dul",75188
"98","P19N042",0.5,0.886274509803922,10,"no","278172224","TRES","Ithaca","Unit_1","47","2019","Adult","F","5/28/19","148","1","SY","Adult",21.75,28.3,112,"B_S_D",NA,NA,237,NA,30.41,32.16,216,"Dex",10,"",NA,14.23,15.05,257,"","M19N049","190053","","","","Unit_1_47_2019","Color_Stress","Cont_Con",66,5,13.2,"Color_Stress_Cont_Con",1275
"99","P19N043",0.5,0.764705882352941,6,"no","278172226","TRES","Ithaca","Unit_1","315","2019","Adult","M","5/28/19","148","1","AHY","Adult",21.75,29.1,123,"B_S",2.32,2.45,NA,NA,18.3,19.35,NA,"",NA,"",NA,NA,NA,NA,"","","190055","","","Before incubation or during incubation 
accidentally captured male instead of female","Unit_1_315_2019","","Control",NA,NA,NA,"Control",17
"100","P19N044",0.571428571428571,0.869565217391304,7,"no","278172225","TRES","Ithaca","Unit_1","433","2019","Adult","F","5/28/19","148","1","ASY","Adult",24,29.3,113,"B_S",NA,NA,NA,NA,18.7,19.78,NA,"",NA,"",NA,NA,NA,NA,"","M19N051","190056","","","","Unit_1_433_2019","","Control",NA,NA,NA,"Control",23
"101","P19N045",0.357142857142857,0.905425163524432,14,"no","263113947","TRES","Ithaca","Unit_1","433","2019","Adult","M","5/28/19","148","1","AHY","Adult",19.75,28,121,"B_S",NA,NA,NA,NA,15.58,16.48,NA,"",NA,"",NA,NA,NA,NA,"","","190057","","","","Unit_1_433_2019","","Control",NA,NA,NA,"Control",25990
"102","P19N046",0.8,0.557729941291585,10,"no","278172153","TRES","Ithaca","Unit_2","127","2019","Adult","F","5/29/19","149","1","SY","Adult",20,28.1,113,"B_S_D",2.03,2.15,172,NA,75.74,80.1,242,"Dex",9,"",NA,17,17.98,260,"","M19N058","190064","","","","Unit_2_127_2019","Color_Stress","Pred_Con",60,5,12,"Color_Stress_Pred_Con",4088
"103","P19N047",0.416666666666667,0.565410779696494,12,"no","278172154","TRES","Ithaca","Unit_2","75","2019","Adult","F","5/29/19","149","1","SY","Adult",20,28.1,116,"B_S_D",1.4,1.49,147,NA,57.84,61.17,164,"Dex",9,"",NA,15.47,16.36,190,"","M19N054","190060","","","","Unit_2_75_2019","Color_Stress","Cont_Dul",74,6,12.3333333333333,"Color_Stress_Cont_Dul",3822
"104","P19N048",0.777777777777778,0.95,9,"no","278172151","TRES","Ithaca","Unit_2","32","2019","Adult","F","5/29/19","149","1","SY","Adult",21.2,28.7,118,"B_S_D",0.92,0.97,169,NA,54.71,57.86,274,"Dex",9.5,"",NA,6.05,6.4,273,"","M19N056","190062","","","","Unit_2_32_2019","Color_Stress","Cont_Dul",68,5,13.6,"Color_Stress_Cont_Dul",80
"105","P19N049",1,1,2,"no","212110294","TRES","Ithaca","Unit_1","90","2019","Adult","F","5/29/19","149","1","ASY","Adult",21.5,27.7,114,"B_S_D",1.25,1.07,189,NA,23.46,24.81,196,"Dex",10,"",NA,11.99,12.68,196,"","M19N053","190059","","","","Unit_1_90_2019","Color_Stress","Pred_Con",52,5,10.4,"Color_Stress_Pred_Con",114
"106","P19N050",0.5,0.947489557582474,16,"no","278172150","TRES","Ithaca","Unit_2","80","2019","Adult","F","5/29/19","149","2","SY","Adult",20,NA,NA,"B_S_D",2.52,2.66,231,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"","M19N061","190067","","","","Unit_2_80_2019","Color_Stress","Cont_Dul",70,6,11.6666666666667,"Color_Stress_Cont_Dul",11731
"107","P19N051",0.428571428571429,0.34047619047619,7,"no","272107284","TRES","Ithaca","Unit_2","19","2019","Adult","F","5/29/19","149","2","SY","Adult",20,NA,NA,"B_S_D",12.89,13.63,211,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"","M19N062","190068","","","","Unit_2_19_2019","Color_Stress","Pred_Con",NA,NA,NA,"Color_Stress_Pred_Con",840
"108","P19N052",0.6,0.858302976867213,10,"no","281128402","TRES","Ithaca","Unit_2","20","2019","Adult","F","5/29/19","149","2","SY","Adult",19.5,NA,NA,"B_S_D",4.06,4.29,225,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"","M19N063","190069","","","","Unit_2_20_2019","Color_Stress","Cont_Con",47,4,11.75,"Color_Stress_Cont_Con",43099
"109","P19N053",0.363636363636364,0.733995698043634,11,"no","272106711","TRES","Ithaca","Unit_1","427","2019","Adult","F","5/29/19","149","1","ASY","Adult",21.5,28.4,112,"B_S",1.49,1.57,NA,NA,20.67,21.85,NA,"",NA,"",NA,NA,NA,NA,"","M19N064","190071","","","","Unit_1_427_2019","","Control",NA,NA,NA,"Control",9763
"110","P19N054",0.8,0.727272727272727,5,"no","212110281","TRES","Ithaca","Unit_1","315","2019","Adult","F","5/29/19","149","1","ASY","Adult",22.5,28.9,115,"B_S",1.28,1.69,NA,NA,29.15,30.83,NA,"",NA,"",NA,NA,NA,NA,"","M19N065","190072","","","","Unit_1_315_2019","","Control",NA,NA,NA,"Control",22
"111","P19N055",0.625,0.868255395683453,8,"no","272107750","TRES","Ithaca","Unit_1","365","2019","Adult","F","5/29/19","149","1","ASY","Adult",21.25,28.1,115,"B_S",0.93,0.98,NA,NA,35.36,37.39,NA,"",NA,"",NA,NA,NA,NA,"","M19N066","190073","","","","Unit_1_365_2019","","Control",NA,NA,NA,"Control",4448
"112","P19N056",0.7,0.659460702581498,10,"yes","278172403","TRES","Ithaca","Turkey_Hill","121","2019","Adult","F","5/29/19","149","1","ASY","Adult",21.5,28.4,114,"B_S_D",4.51,4.77,NA,NA,36.88,39,NA,"Dex",9.5,"",NA,9.47,10.02,NA,"","M19N067","190074","","6134612D","","Turkey_Hill_121_2019","Light","Light_Control",70,6,11.6666666666667,"Light_Light_Control",17393
"113","P19N059",0.461538461538462,0.989227490062792,13,"no","278171875","TRES","Ithaca","Unit_2","117","2019","Adult","F","5/30/19","150","1","SY","Adult",21.5,27.8,116.5,"B_S_D",0,0.47,219,NA,38.73,40.96,342,"Dex",10,"",NA,8.8,9.31,269,"","M19N070","190077","","","","Unit_2_117_2019","Color_Stress","Pred_Dul",51,6,8.5,"Color_Stress_Pred_Dul",17359
"114","P19N060",0.5,0.995890605072977,10,"no","278171873","TRES","Ithaca","Unit_2","82","2019","Adult","F","5/30/19","150","1","SY","Adult",18.5,27.7,107,"B_S_D",2.23,2.36,197,NA,24.92,26.35,212,"Dex",8,"",NA,6.68,7.07,219,"","M19N071","190078","","","","Unit_2_82_2019","Color_Stress","Cont_Con",73,6,12.1666666666667,"Color_Stress_Cont_Con",7057
"115","P19N061",0.555555555555556,0.90625,9,"no","278171896","TRES","Ithaca","Unit_2","78","2019","Adult","F","5/30/19","150","1","SY","Adult",20.25,29.3,120,"B_S_D",2.01,2.12,233,NA,52.36,55.38,217,"Dex",9,"",NA,23.14,24.47,186,"","M19N072","190079","","","","Unit_2_78_2019","Color_Stress","Cont_Con",29,3,9.66666666666667,"Color_Stress_Cont_Con",64
"116","P19N062",0.615384615384615,0.97059663145875,13,"no","278171872","TRES","Ithaca","Unit_2","3","2019","Adult","F","5/30/19","150","1","SY","Adult",20,26.5,114,"B_S_D",1.38,1.46,191,NA,48.42,51.2,252,"Dex",9,"",NA,19.62,20.75,276,"","M19N073","190080","","","","Unit_2_3_2019","Color_Stress","Cont_Dul",60,5,12,"Color_Stress_Cont_Dul",3503
"117","P19N063",1,1,1,"no","272106817","TRES","Ithaca","Unit_2","22","2019","Adult","F","5/30/19","150","1","ASY","Adult",22.5,27.7,117,"B_S_D",NA,0.47,167,NA,36.51,38.61,235,"Dex",10.5,"",NA,14.7,15.54,236,"","M19N074","190081","","","","Unit_2_22_2019","Color_Stress","Cont_Con",NA,NA,NA,"Color_Stress_Cont_Con",1
"118","P19N064",0.636363636363636,0.98097967691506,11,"no","278172155","TRES","Ithaca","Unit_2","15","2019","Adult","F","5/30/19","150","1","SY","Adult",21,28.4,115,"B_S_D",0.67,0.71,188,NA,35.08,37.1,240,"Dex",9.5,"",NA,16.51,17.46,269,"","M19N075","190082","","","Band on left foot, RFID on right foot (placed loosely because right foot had pox). Double check on second capture.","Unit_2_15_2019","Color_Stress","Pred_Con",52,4,13,"Color_Stress_Pred_Con",19190
"119","P19N065",0.555555555555556,0.960147601476015,9,"yes","272107803","TRES","Ithaca","Unit_4","87","2019","Adult","F","5/30/19","150","1","ASY","Adult",23,28.2,115,"B_S_D",0.01,0.47,NA,NA,41.95,44.37,NA,"Dex",10.5,"",NA,17.72,18.74,NA,"","M19N077","190084","","61335207","ibutton, egg photo","Unit_4_87_2019","Light","Light",71,5,14.2,"Light_Light",1355
"120","P19N066",0.5,0.749970234551732,20,"yes","235120680","TRES","Ithaca","Unit_4","93","2019","Adult","F","5/30/19","150","1","ASY","Adult",24,27.7,116,"B_S_D",0,0.47,NA,NA,38.42,40.63,NA,"Dex",11,"",NA,10.57,11.18,NA,"","M19N078","190085","","61346166","ibutton: C4621, egg photo","Unit_4_93_2019","Light","Light",55.3,4,13.825,"Light_Light",16798
"121","P19N068",1,1,7,"no","278172228","TRES","Ithaca","Unit_1","370","2019","Adult","F","5/31/19","151","1","SY","Adult",22.75,28,115,"B_S",1.2,1.27,NA,NA,54.33,57.46,NA,"",NA,"",NA,NA,NA,NA,"","M19N080","190087","","","","Unit_1_370_2019","","Control",NA,NA,NA,"Control",43
"122","P19N069",0.545454545454545,0.997292418772563,11,"no","278172229","TRES","Ithaca","Unit_1","393","2019","Adult","F","5/31/19","151","1","SY","Adult",20.5,28.9,115,"B_S",1.3,1.37,NA,NA,67.69,71.58,NA,"",NA,"",NA,NA,NA,NA,"","M19N081","190088","","","","Unit_1_393_2019","","Control",NA,NA,NA,"Control",12188
"123","P19N070",0.692307692307692,0.980331491712707,13,"no","272107699","TRES","Ithaca","Unit_1","430","2019","Adult","F","5/31/19","151","1","ASY","Adult",21.5,29.2,116,"B_S",1.19,1.25,NA,NA,27.13,28.69,NA,"",NA,"",NA,NA,NA,NA,"","M19N082","190089","","","","Unit_1_430_2019","","Control",NA,NA,NA,"Control",13575
"124","P19N071",0.416666666666667,0.953,12,"no","278172230","TRES","Ithaca","Unit_1","321","2019","Adult","F","5/31/19","151","1","SY","Adult",22.75,28.7,117,"B_S",1.47,1.56,NA,NA,31.6,33.42,NA,"",NA,"",NA,NA,NA,NA,"","M19N083","190090","","","","Unit_1_321_2019","","Control",NA,NA,NA,"Control",18000
"125","P19N074",0.75,0.952837522674268,12,"no","259122557","TRES","Ithaca","Unit_2","111","2019","Adult","M","5/31/19","151","2","AHY","Adult",21,28.7,121,"B_S_D",0.46,0.48,191,NA,23.45,24.8,227,"Dex",9.5,"",NA,8.57,9.06,279,"","M19N086","190093","","","Bolus: Yes","Unit_2_111_2019","Color_Stress","Cont_Dul",68,5,13.6,"Color_Stress_Cont_Dul",3859
"126","P19N075",0.4,0.909420289855073,10,"no","278172157","TRES","Ithaca","Unit_2","6","2019","Adult","F","5/31/19","151","1","SY","Adult",23,28.7,116,"B_S_D",0,0.47,213,NA,25.72,27.2,292,"Dex",10.5,"",NA,11.04,11.68,226,"","M19N087","190094","","","","Unit_2_6_2019","Color_Stress","Pred_Con",NA,NA,NA,"Color_Stress_Pred_Con",276
"127","P19N076",0.714285714285714,0.996382330540746,7,"no","272107855","TRES","Ithaca","Unit_2","62","2019","Adult","F","5/31/19","151","1","SY","Adult",20,27.6,114,"B_S_D",0.7,0.74,231,NA,34.22,36.19,283,"Dex",9,"",NA,7.99,8.44,248,"","M19N088","190095","","","","Unit_2_62_2019","Color_Stress","Cont_Con",48,4,12,"Color_Stress_Cont_Con",5252
"128","P19N077",0.8,0.996527777777778,5,"no","278172156","TRES","Ithaca","Unit_2","70","2019","Adult","F","5/31/19","151","1","SY","Adult",21,28.3,115,"B_S_D",0.96,1.02,185,NA,15.24,16.12,316,"Dex",9.5,"",NA,10.1,10.68,273,"","M19N089","190096","","","","Unit_2_70_2019","Color_Stress","Pred_Con",NA,NA,NA,"Color_Stress_Pred_Con",288
"129","P19N078",0.538461538461538,0.976547644200296,13,"yes","272107450","TRES","Ithaca","Turkey_Hill","86","2019","Adult","F","5/31/19","151","1","SY","Adult",23.25,27.2,119,"B_S_D",0,0.47,NA,NA,14.88,15.74,NA,"Dex",10.5,"",NA,9.49,10.04,NA,"","M19N090","190097","","61335234","","Turkey_Hill_86_2019","Light","Light_Control",61.21,5,12.242,"Light_Light_Control",9466
"130","P19N079",0.5,0.953272995158914,8,"yes","278172405","TRES","Ithaca","Turkey_Hill","134","2019","Adult","F","5/31/19","151","1","SY","Adult",22.5,27.5,115,"B_S_D",0.53,0.57,NA,NA,18.83,19.92,NA,"Dex",10.25,"",NA,8.69,9.19,NA,"","M19N091","190098","","61346178","","Turkey_Hill_134_2019","Light","Light",25.87,3,8.62333333333333,"Light_Light",9502
"131","P19N080",0.4375,0.996815903867985,16,"yes","278172404","TRES","Ithaca","Turkey_Hill","51","2019","Adult","F","5/31/19","151","1","SY","Adult",22,29.1,114,"B_S_D",0.29,0.47,NA,NA,10.5,11.1,NA,"Dex",10,"",NA,7.44,7.87,NA,"","M19N092","190099","","61337F1E","","Turkey_Hill_51_2019","Light","Light_Control",39.5,4,9.875,"Light_Light_Control",36117
"132","P19N081",0.333333333333333,0.373101952277657,15,"yes","272107842","TRES","Ithaca","Turkey_Hill","55","2019","Adult","F","5/31/19","151","1","ASY","Adult",23,28.2,114,"B_S_D",0.04,0.47,NA,NA,41.21,43.58,NA,"Dex",10.5,"",NA,7.57,8.01,NA,"","M19N093","190100","","61344C66","","Turkey_Hill_55_2019","Light","Light",NA,NA,NA,"Light_Light",461
"133","P19N082",0.7,0.702838063439065,10,"no","278172158","TRES","Ithaca","Unit_2","105","2019","Adult","F","6/1/19","152","1","SY","Adult",19.5,28.3,111,"B_S_D",0.91,0.96,210,NA,28.48,30.12,223,"Dex",9,"",NA,11.65,12.32,238,"","M19N094","190101","","","","Unit_2_105_2019","Color_Stress","Pred_Dul",48,5,9.6,"Color_Stress_Pred_Dul",599
"134","P19N083",0.545454545454545,0.615384615384615,11,"no","281128702","TRES","Ithaca","Unit_1","65","2019","Adult","F","6/1/19","152","1","SY","Adult",21.25,28.7,114,"B_S_D",1.19,1.26,204,NA,32.18,34.03,329,"Dex",9.5,"",NA,13.71,14.5,292,"","M19N095","190102","","","","Unit_1_65_2019","Color_Stress","Pred_Con",NA,NA,NA,"Color_Stress_Pred_Con",26
"135","P19N084",0.75,0.997677119628339,8,"no","278172231","TRES","Ithaca","Unit_1","34","2019","Adult","F","6/1/19","152","1","SY","Adult",21.5,28.8,113,"B_S_D",3.08,3.25,164,NA,49.14,51.97,266,"Dex",10,"",NA,13.94,14.74,288,"","M19N096","190103","","","","Unit_1_34_2019","Color_Stress","Cont_Con",NA,NA,NA,"Color_Stress_Cont_Con",861
"136","P19N085",0.545454545454545,0.971126003143874,11,"no","281128703","TRES","Ithaca","Unit_1","308","2019","Adult","F","6/1/19","152","1","ASY","Adult",23,27.6,115,"B_S",29.79,31.5,NA,NA,0,0.47,NA,"",NA,"",NA,NA,NA,NA,"","M19N098","190105","","","","Unit_1_308_2019","","Control",NA,NA,NA,"Control",12087
"137","P19N086",0.5,0.788537326877604,20,"no","272106708","TRES","Ithaca","Unit_1","357","2019","Adult","F","6/1/19","152","1","ASY","Adult",24,28.6,115,"B_S",0.81,0.86,NA,NA,24.51,25.92,NA,"",NA,"",NA,NA,NA,NA,"","M19N099","190106","","","","Unit_1_357_2019","","Control",NA,NA,NA,"Control",17762
"138","P19N087",0.5,0.924471299093656,8,"yes","278172409","TRES","Ithaca","Unit_4","7","2019","Adult","F","6/1/19","152","1","ASY","Adult",23,28.4,113,"B_S_D",0.15,0.47,NA,NA,80.99,85.65,NA,"Dex",10.5,"",NA,13.82,14.61,NA,"","M19N100","190107","","6133002A","","Unit_4_7_2019","Light","Light_Control",NA,NA,NA,"Light_Light_Control",662
"139","P19N088",0.4,0.0245098039215686,10,"yes","278172406","TRES","Ithaca","Unit_4","18","2019","Adult","F","6/1/19","152","1","SY","Adult",23.5,27.2,115,"B_S_D",1.03,1.09,NA,NA,63.97,67.66,NA,"Dex",10.75,"",NA,10.51,11.12,NA,"","M19N101","190108","","61340078","Toe fell off in bag due to Pox","Unit_4_18_2019","Light","Light",38,5,7.6,"Light_Light",204
"140","P19N089",0.461538461538462,0.990858303707466,13,"no","281128704","TRES","Ithaca","Unit_1","58","2019","Adult","F","6/2/19","153","1","SY","Adult",23.25,28,118,"B_S_D",0.71,0.75,190,NA,30.92,32.7,259,"Dex",10.5,"",NA,13.36,14.13,261,"","M19N104","190111","","","","Unit_1_58_2019","Color_Stress","Pred_Con",48,4,12,"Color_Stress_Pred_Con",5907
"141","P19N090",0.7,0.985645933014354,10,"no","278172224","TRES","Ithaca","Unit_1","47","2019","Adult","F","6/2/19","153","2","SY","Adult",21,NA,NA,"B_S_D",1.61,1.7,263,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"","M19N106","190113","","","","Unit_1_47_2019","Color_Stress","Cont_Con",66,5,13.2,"Color_Stress_Cont_Con",6688
"142","P19N091",0.7,0.996176200672989,10,"no","281128705","TRES","Ithaca","Unit_1","319","2019","Adult","F","6/2/19","153","1","SY","Adult",24,28.7,117,"B_S",0.48,0.51,NA,NA,27.97,29.58,NA,"",NA,"",NA,NA,NA,NA,"","M19N107","190114","","","","Unit_1_319_2019","","Control",NA,NA,NA,"Control",13076
